timestamp,symbol,title,content,source,time,diff
"2026-01-18T14:44:13.574447","NEWS","Hot Mics and Hard Truths: Inside the Chaos of Earnings Season","If you’ve ever wondered what modern capitalism sounds like, it’s not a trading floor or a Silicon Valley pitch deck. It’s an endlessly patient operator saying, “Ladies and gentlemen, thank you for standing by,” followed by a chief financial officer reading nu…","pymnts.com",1768746137436,1
"2026-01-18T03:02:47.711255","NEWS","stock-viewer 0.1.2","Simple stock viewer program.","Pypi.org",1768746137436,1
"2026-01-17T20:16:08.416895","NEWS","US stocks open higher as chip stocks extend rally","The S&P \u{200d}500 \u{200b}and the Nasdaq \u{2060}opened stronger on Friday as chipmakers \u{200c}returned \u{200c}to the driver's \u{200c}seat in a volatile week that also marked the start \u{200b}of \u{200b}the fourth-quarter earnings \u{200c}season.","The Times of India",1768746137436,1
"2026-01-18T16:22:22.034822","NEWS","Value seen in banks, IT and FMCG, be wary on defence: Rajat Sharma","Rajat Sharma of Sana Securities favors value investing. He sees buying chances in HDFC Bank and ICICI Bank. Long-term prospects are strong for IT stocks like Infosys and Birlasoft. Defence stocks are viewed with caution due to high valuations. FMCG sector may…","The Times of India",1768746137436,1
"2026-01-17T18:55:39.032195","NEWS","BRBR CLASS REMINDER: BellRing Brands Securities Fraud Investigation is Ongoing – Investors Notified to Contact BFA Law to Protect Your Rights","BellRing Brands Securities Fraud Investigation is Ongoing – Investors Notified to Contact BFA Law to Protect Your Rights...","GlobeNewswire",1768746137436,1
"2026-01-18T18:33:38.416448","NEWS","Robert Kiyosaki issues grim warning: Baby boomers could be ‘wiped out’ and homeless ‘all over.’ How to protect yourself","Will your parents be “on the street” soon?","Yahoo Entertainment",1768746137436,1
"2026-01-17T19:51:37.086732","AMZN","Real-time update for AMZN","AMZN trading at $239.1200, 0.3947% change.","Alpha Vantage",1768746137436,1
"2026-01-17T20:28:15.962147","NEWS","Nestle India names insider Edouard Mac Nab new CFO","Nestle India has a new chief financial officer. Edouard Mac Nab will take over the role on March 1. He replaces Svetlana Boldina. Mac Nab brings extensive finance experience from global companies. Nestle India will also release its quarterly earnings on Janua…","The Times of India",1768746137436,1
"2026-01-18T00:36:58.965636","NEWS","For 15 years, a neuroscientist has studied raccoon intelligence in Central Virginia. Then a drunk one passed out in a nearby liquor store","Scaled up to size, a raccoon brain would contain roughly the same number of neurons as a human brain.","Fortune",1768746137436,1
"2026-01-18T08:24:01.774372","NEWS","ROSEN, GLOBAL INVESTOR COUNSEL, Encourages Varonis Systems, Inc. Investors to Secure Counsel Before Important Deadline in Securities Class Action – VRNS","NEW YORK, Jan. 16, 2026 (GLOBE NEWSWIRE) -- WHY:\u{a0}Rosen Law Firm, a global investor rights law firm, announces a class action lawsuit on behalf of purchasers of securities of Varonis Systems, Inc. (NASDAQ: VRNS) common stock between February 4, 2025 and Octobe…","GlobeNewswire",1768746137436,1
"2026-01-18T14:50:05.890301","NEWS","Shadowfax set to go public amid changing logistics landscape","The third-party logistics (3PL) player is eyeing a valuation of Rs 7,169 crore, down from its earlier target of Rs 8,500-9,000 crore. The issue will be closely watched as the first major 3PL listing after Delhivery’s Ecom Express buy. The company follows a te…","The Times of India",1768746137436,1
"2026-01-17T18:49:01.682693","MSFT","Real-time update for MSFT","MSFT trading at $459.8600, 0.7007% change.","Alpha Vantage",1768746137436,1
"2026-01-18T16:04:57.529859","NEWS","Billionaire George Soros Pours $644,823,000 Into Apple, Amazon and One Stock That Warren Buffett Recently Jumped Into","Billionaire investor George Soros has opened hundreds of millions of dollars in new positions in mega-cap stocks, including Apple (AAPL) and Amazon (AMZN). A new 13F filing with the Securities and Exchange Commission (SEC) shows\u{a0}Soros Fund Management bought m…","The Daily Hodl",1768746137436,1
"2026-01-18T18:57:54.638970","NEWS","Heiress sues big banks for $12B, claims dad looted $350M trust in offshore scheme tied to Ghislaine Maxwell siblings, Epstein probe","An American heiress has dropped a bombshell $12 billion lawsuit on some of the world’s biggest banks – accusing them of helping her late father loot her trust fund and stash dirty money offshore for an international rogues’ gallery that allegedly included mem…","New York Post",1768746137436,1
"2026-01-18T06:29:50.369184","GOOGL","Real-time update for GOOGL","GOOGL trading at $330.0000, -0.8354% change.","Alpha Vantage",1768746137436,1
"2026-01-18T05:28:40.723129","NEWS","OpenAI to start testing ChatGPT ads across free, Go tiers","OpenAI Group PBC today announced\u{a0}plans to display ads in ChatGPT. The company will start showing promoted offers to U.S. adults with free accounts in the coming weeks. Ads will also be displayed to consumers with a ChatGPT Go subscription. The plan, which bec…","SiliconANGLE News",1768746137436,1
"2026-01-18T16:40:36.158990","NEWS","Mortgage and refinance interest rates today, January 17, 2026: Rates hold under 6%","These are today's mortgage and refinance rates. The average 30-year rate has stayed under 6% for a full week. Lock in your rate today.","Yahoo Entertainment",1768746137436,1
"2026-01-18T06:18:27.231893","NEWS","Patriots playoff run a game-changer for Massachusetts economy: ‘Christmas in January’","As the Patriots keep on winning, Foxboro-area businesses are reaping in the team’s success with a boost in productivity they haven’t felt since Tom Brady and Bill Belichick made Gillette Stadium the place to be in January.","Boston Herald",1768746137436,1
"2026-01-17T19:07:48.218015","NEWS","1 Consumer Stock I'd Be Comfortable Holding for 20 Years: Costco, Coca-Cola, or Walmart?\u{200b}","If you click 'Accept all', we and our partners, including 245 who are part of the IAB Transparency &amp; Consent Framework, will also store and / or access information on a device (in other words, us… [+1046 chars]","Yahoo Entertainment",1768746137436,1
"2026-01-18T04:40:00.110896","NEWS","Steelers predicted to trade for 2-time Pro Bowl quarterback as Aaron Rodgers replacement","The Pittsburgh Steelers are likely to once again be in the market for a starting quarterback in 2026 and one analyst predicts the team will spring for a Kyler Murray trade with the Arizona Cardinals.","Sporting News",1768746137436,1
"2026-01-17T19:32:31.297948","NEWS","Adams Diversified Equity Fund Declares Distribution","BALTIMORE, Jan. 16, 2026 (GLOBE NEWSWIRE) -- On January 15, 2026, Adams Diversified Equity Fund, Inc. (NYSE: ADX) declared a distribution of $0.47 per share payable February 27, 2026 to shareholders of record on January 26, 2026. The distribution is optionall…","GlobeNewswire",1768746137436,1
"2026-01-17T18:37:08.706992","AMZN","Real-time update for AMZN","AMZN trading at $239.1200, 0.3947% change.","Alpha Vantage",1768746137436,1
"2026-01-18T16:46:41.218366","NEWS","Mortgage and refinance interest rates today, January 17, 2026: Rates hold under 6%","These are today's mortgage and refinance rates. The average 30-year rate has stayed under 6% for a full week. Lock in your rate today.","Yahoo Entertainment",1768746137436,1
"2026-01-18T02:26:16.653035","NEWS","Deficits boost U.S. debt but also inflate corporate profits and stocks, so reducing red ink could trigger a financial crisis, analysts warn","\"In the financialized U.S. economy, each dollar of deficit spending may flow into a dollar of corporate profit.\"","Fortune",1768746137436,1
"2026-01-18T04:46:05.342098","NEWS","Cramer's week ahead: Earnings from Netflix, Intel, Capital One, McCormick","CNBC's Jim Cramer walked investors through next week on Wall Street.","CNBC",1768746137436,1
"2026-01-18T01:31:37.394990","NEWS","OpenAI has committed billions to recent chip deals. Some big names have been left out","OpenAI has inked multibillion-dollar deals with AI chipmakers including Nvidia, AMD, Broadcom and Cerebras.","CNBC",1768746137436,1
"2026-01-18T06:18:27.231720","NEWS","Tech Mahindra posts strongest December quarter in three years","Tech Mahindra posted its strongest quarterly performance in three years, with net profit rising 14% year-on-year to Rs 1,122 crore and revenue up 8% to Rs 14,393 crore, supported by large deal wins and core vertical growth. Margins improved for the ninth cons…","The Times of India",1768746137436,1
"2026-01-18T18:20:39.265242","MSFT","Real-time update for MSFT","MSFT trading at $459.8600, 0.7007% change.","Alpha Vantage",1768746137436,1
"2026-01-18T19:46:39.098266","NEWS","As Bitcoin Retakes $95,000, Should You Buy, Sell, or Hold MicroStrategy Stock?","Bitcoin climbed above $95,000 as investors showed risk appetite. Should you buy MicroStrategy’s stock now?","Barchart.com",1768746137436,1
"2026-01-17T20:10:04.479333","NEWS","Our favorite 3-in-1 wireless charger is on sale for 32 percent off","Now that the winter holidays are well and truly past, now's the perfect time to take stock of your tech setup. If you were gifted (or gifted yourself) some new gear in December, make sure that you've got the proper accessories to keep that gear performing at …","Slashdot.org",1768746137436,1
"2026-01-17T17:16:57.411131","AAPL","Real-time update for AAPL","AAPL trading at $255.5300, -1.0379% change.","Alpha Vantage",1768746137436,1
"2026-01-18T05:40:49.455759","NEWS","'Wrecked by dietitians' and 'sweaty' packaging: Your views on Hot School Meals","Politicians heard this week that the scheme isn’t sustainable, while some teachers said the short time allowed for children to eat isn’t helping.","TheJournal.ie",1768746137436,1
"2026-01-18T15:50:57.633924","NEWS","Last-minute lawsuit aims to block Micron chip fabs on environmental grounds - Syracuse.com","Last-minute lawsuit aims to block Micron chip fabs on environmental groundsSyracuse.com Micron breaks ground for microchip plants in ClayWSYR Micron Stock Is Soaring -- Breaks Ground on $100 Billion Semiconductor FacilityYahoo Finance Micron breaks ground on …","Slashdot.org",1768746137436,1
"2026-01-18T17:10:56.890765","NEWS","Weekend reading: Gaga for gilts","Private investor interest in gilts taxes the big brains at the Bank of England, plus all the best money and investing reads…\nThe post Weekend reading: Gaga for gilts appeared first on Monevator.","Monevator.com",1768746137436,1
"2026-01-17T19:26:24.990006","NEWS","BlackRock vs. Blackstone: What every would-be homebuyer needs to know","BlackRock – the world’s biggest money manager run by Larry Fink — has built a \"rapid response\" crisis team to, among other things, distinguish itself from Blackstone, the world's largest private equity firm.","New York Post",1768746137436,1
"2026-01-17T18:36:53.104592","MSFT","Real-time update for MSFT","MSFT trading at $459.8600, 0.7007% change.","Alpha Vantage",1768746137436,1
"2026-01-18T04:46:05.337190","NEWS","Here's Where to Buy All of LEGO Sets That Were Recently Retired at the End of 2025","Last chance to buy.","IGN",1768746137436,1
"2026-01-17T20:46:34.612563","NEWS","US stock market down again today: Why Dow and S&P 500 are in red while Nasdaq is in green - Gold and silver prices fell sharply","US stock market down again today. Dow and S&P 500 are in red while Nasdaq stays green. The Dow fell over 120 points, while the S&P 500 edged lower. The Nasdaq stayed slightly positive. Meanwhile, gold slid to $4,614 and silver dropped nearly 4%.","The Times of India",1768746137436,1
"2026-01-18T03:57:27.497511","NEWS","An OpenAI researcher turned venture capitalist says investors are 3 to 5 years behind the latest AI studies","Jenny Xiao, who founded Leonis Capital in 2021, said AI needs more investors who understand frontier AI technology.","Business Insider",1768746137436,1
"2026-01-17T18:37:24.854285","NEWS","MAGA Lawmaker Accused of Insider Trading Musk's xAI Shares Days Before US DoD, Pentagon Expansion","Congresswoman Lisa McClain purchased substantial amounts of Elon Musk's xAI shares days before Grok was integrated into the US military to advance GenAI adoption.","International Business Times",1768746137436,1
"2026-01-18T13:27:54.724414","NEWS","Donald Trump bought at least $1 million in Netflix, Warner Bros. bonds after merger announcement","US President Donald Trump invested over one million dollars in corporate bonds from Netflix and Warner Bros. Discovery. These purchases occurred just days after the two companies announced a major acquisition deal. Financial disclosures revealed Trump bought …","The Times of India",1768746137436,1
"2026-01-18T16:09:03.147315","NEWS","Billionaire George Soros Pours $644,823,000 Into Apple, Amazon and One Stock That Warren Buffett Recently Jumped Into","Billionaire investor George Soros has opened hundreds of millions of dollars in new positions in mega-cap stocks, including Apple (AAPL) and Amazon (AMZN). A new 13F filing with the Securities and Exchange Commission (SEC) shows\u{a0}Soros Fund Management bought m…","The Daily Hodl",1768746137436,1
"2026-01-18T07:24:32.230649","NEWS","Crest Platinum 2 Socket Equipment Protector 5cents In Store @ Bunnings","Crest Platinum 2 Socket Protector w/ TV Antenna Protection Power Adaptor Limited stores with stock. Unable to find via the Bunnings website but found it via the app and barcode search. Cheapest …","Ozbargain.com.au",1768746137436,1
"2026-01-18T06:36:12.338878","MSFT","Real-time update for MSFT","MSFT trading at $459.8600, 0.7007% change.","Alpha Vantage",1768746137436,1
"2026-01-18T06:36:28.076675","AMZN","Real-time update for AMZN","AMZN trading at $239.1200, 0.3947% change.","Alpha Vantage",1768746137436,1
"2026-01-17T19:12:44.761304","NEWS","Diana Shipping Inc. Nominates Six Director Candidates for Election to Genco Shipping & Trading Board","Diana’s Highly Qualified Independent Director Nominees Bring Extensive Experience Across Dry Bulk Shipping, Finance, Mergers & Acquisitions and Corporate Governance","GlobeNewswire",1768746137436,1
"2026-01-18T06:05:08.633742","NEWS","'Wrecked by dietitians' and 'sweaty' packaging: Your views on Hot School Meals","Politicians heard this week that the scheme isn’t sustainable, while some teachers said the short time allowed for children to eat isn’t helping.","TheJournal.ie",1768746137436,1
"2026-01-18T06:48:24.316693","MSFT","Real-time update for MSFT","MSFT trading at $459.8600, 0.7007% change.","Alpha Vantage",1768746137436,1
"2026-01-18T19:34:29.920666","NEWS","Warren Buffett on parenting, horse betting and why he stopped talking politics","Warren Buffett and Becky Quick covered a wide variety of topics in the interviews that aired in a two-hour special on CNBC.","CNBC",1768746137436,1
"2026-01-17T17:24:06.792465","NEWS","Stock futures rise after rally in banks and tech lifts major averages: Live updates - CNBC","Stock futures rise after rally in banks and tech lifts major averages: Live updatesCNBC Stock market today: Dow, S&P 500, Nasdaq rise as TSMC boosts AI hopes, bank stocks rallyYahoo Finance U.S. Futures Suggest Tech Rally Will Continue, Though Global Markets …","Slashdot.org",1768746137436,1
"2026-01-18T00:24:49.604805","NEWS","New IKEA Varmblixt smart LED lamp could launch soon","The new smart IKEA Varmblixt LED table/wall lamp may be released earlier than expected. Announced in January 2026, this smart light was originally scheduled for an April 2026 launch. However, a new listing on one of the brand’s websites suggests that it could…","Notebookcheck.net",1768746137436,1
"2026-01-18T06:36:44.719139","NEWS","China Clamps Down on High-Speed Traders, Removing Servers","China is pulling the plug on a key advantage held by high-frequency traders, removing servers dedicated to those firms out of local exchanges’ data centers, according to people familiar with the matter.Commodities futures exchanges in Shanghai and Guangzhou a…","Slashdot.org",1768746137436,1
"2026-01-18T18:39:44.017823","NEWS","Robert Kiyosaki issues grim warning: Baby boomers could be ‘wiped out’ and homeless ‘all over.’ How to protect yourself","Will your parents be “on the street” soon?","Yahoo Entertainment",1768746137436,1
"2026-01-18T05:46:54.728716","NEWS","ArrowMark Financial Corp. Releases Month End Estimated Net Asset Value as of December 2025","DENVER, Jan. 16, 2026 (GLOBE NEWSWIRE) -- ArrowMark Financial Corp., (NASDAQ: BANX) (\"ArrowMark Financial\"), today announced that BANX’s estimated and unaudited Net Asset Value (“NAV”) as of December 31, 2025, was $21.96.","GlobeNewswire",1768746137436,1
"2026-01-17T19:45:47.288191","NEWS","Goldman Sachs is crushing it - Business Insider","Goldman Sachs is crushing itBusiness Insider Goldman Sachs Stock Is Running A Bit Hot (NYSE:GS)Seeking Alpha Goldman Sachs, Morgan Stanley earnings eyed amid US rate cap | Tap to know more | InshortsInshorts Goldman Sachs stock hits all-time high at 961.86 US…","Slashdot.org",1768746137436,1
"2026-01-18T15:02:15.440860","NEWS","5 mutual funds made complete exit from these 7 midcap stocks in December","Five mutual funds made complete exit from seven midcap stocks in December. Fund houses add or sell stocks to actively manage their portfolios and generate good returns. Here is a detailed breakup, according to a report by Nuvama Institutional Equities. Comple…","Economictimes.com",1768746137436,1
"2026-01-18T02:32:21.181357","NEWS","Where To Buy The Air Jordan 4 “Flight Club”","Rebate not included. The Air Jordan 4 “Flight Club” releases on January 17th in full family sizing with a price breakdown as follows: adults ($220),...\n\n© Sneaker News, 2026. |\nPermalink\n|\nNo comment\n|\nAdd todel.icio.us\n\n\nThe post Where To Buy The Air Jordan …","Sneaker News",1768746137436,1
"2026-01-18T09:30:19.737635","GOOGL","Real-time update for GOOGL","GOOGL trading at $330.0000, -0.8354% change.","Alpha Vantage",1768746137436,1
"2026-01-18T02:08:03.594198","NEWS","VALUE LINE, INC. DECLARES A QUARTERLY CASH DIVIDEND OF $0.325 PER COMMON SHARE AND APPOINTS NEW BOARD MEMBER","NEW YORK, Jan. 16, 2026 (GLOBE NEWSWIRE) -- Value Line, Inc. (NASDAQ:\u{a0}VALU\r\n)\r\n announced today that its Board of Directors declared on January 16, 2026 a quarterly cash dividend of $0.325 per common share, payable on February 10, 2026, to stockholders of rec…","GlobeNewswire",1768746137436,1
"2026-01-18T16:40:36.166889","NEWS","Nifty consolidates below 25,900 as markets await decisive trigger","Indian markets consolidated in a narrow range during the truncated week, with Nifty ending marginally positive.  The index remains below its recent high, awaiting a decisive catalyst.  Traders are advised to be cautious and focus on stock-specific opportuniti…","The Times of India",1768746137436,1
"2026-01-18T04:15:40.828350","NEWS","Iowa football OL accepts Senior Bowl invite","Iowa football's Gennings Dunker is off to the 2026 Panini Senior Bowl in preparation of the 2026 NFL draft.","USA Today",1768746137436,1
"2026-01-18T02:08:03.590928","NEWS","Betting stocks fall as NFL prediction bets gain on gambling apps","Platforms like Kalshi and Polymarket reported surging activity last week during the beginning of the NFL playoff season.","Fortune",1768746137436,1
"2026-01-18T02:26:16.658080","NEWS","Goldman Sachs CEO says CLARITY Act ‘has a long way to go‘","It's unclear when US lawmakers will return to address a market structure bill, but CEO David Solomon said Goldman Sachs was monitoring its progress for tokenization and stablecoins.","Cointelegraph",1768746137436,1
"2026-01-18T18:20:23.825272","GOOGL","Real-time update for GOOGL","GOOGL trading at $330.0000, -0.8354% change.","Alpha Vantage",1768746137436,1
"2026-01-17T20:10:04.477870","NEWS","Xavier Scott, day two level DB prospect, staying in school","Xavier Scott was a 2024 AP All-Big Ten First Team honoree, as he tied for second in the Big Ten (15th nationally) in interceptions that season.","USA Today",1768746137436,1
"2026-01-18T18:51:50.313465","NEWS","Heiress sues big banks for $12B, claims dad looted $350M trust in offshore scheme tied to Ghislaine Maxwell siblings, Epstein probe","An American heiress has dropped a bombshell $12 billion lawsuit on some of the world’s biggest banks – accusing them of helping her late father loot her trust fund and stash dirty money offshore for an international rogues’ gallery that allegedly included mem…","New York Post",1768746137436,1
"2026-01-18T19:16:13.369615","NEWS","5 new Makita tools worth buying in 2026","5 new Makita tools worth buying in 2026howtogeek.com","How-To Geek",1768746137436,1
"2026-01-18T00:24:49.606547","NEWS","Mountain Hardwear Men's Clearance: Up to 69% off + free shipping","Mountain Hardwear's men's outdoor gear sale knocks down a mix of performance apparel, including insulated jackets and vests, ski/snow pieces, rain shells, hoodies, tops, bottoms, and accessories. Standouts in the lineup include Ghost Whisperer and Stretchdown…","Dealnews.com",1768746137436,1
"2026-01-18T02:50:34.834671","NEWS","Zenas BioPharma Announces Inducement Grant Under Nasdaq Listing Rule 5635(c)(4)","WALTHAM, Mass., Jan. 16, 2026 (GLOBE NEWSWIRE) -- Zenas BioPharma, Inc. (“Zenas” or the “Company”) (Nasdaq: ZBIO), a clinical-stage global biopharmaceutical company committed to being a leader in the development and commercialization of therapies for autoimmu…","GlobeNewswire",1768746137436,1
"2026-01-18T19:46:39.098102","NEWS","Five keys for Miami to pull off shocking upset over Indiana, win sixth national title in program history","If Miami is going to win it all, these five things need to happen for the Hurricanes to stun top-ranked and undefeated Indiana","CBS Sports",1768746137436,1
"2026-01-17T19:57:56.119260","NEWS","The \"Paramount-Warner Bros. Corporation\" Nearly Happened","If past is present in Hollywood, there's lessons for both David Ellison and David Zaslav from merger mania 100 years ago.","Hollywood Reporter",1768746137436,1
"2026-01-18T00:36:58.970789","NEWS","Denny’s Corporation Announces Completion of Acquisition by TriArtisan Capital Advisors, Treville Capital Group and Yadav Enterprises","SPARTANBURG, S.C., Jan. 16, 2026 (GLOBE NEWSWIRE) -- Denny’s Corporation (the “Company” or “Denny’s”) (NASDAQ: DENN), owner and operator of Denny’s Inc. and Keke’s Inc., today announced the successful completion of its previously announced acquisition by TriA…","GlobeNewswire",1768746137436,1
"2026-01-18T06:55:09.238754","NEWS","China Clamps Down on High-Speed Traders, Removing Servers","China is pulling the plug on a key advantage held by high-frequency traders, removing servers dedicated to those firms out of local exchanges’ data centers, according to people familiar with the matter.Commodities futures exchanges in Shanghai and Guangzhou a…","Slashdot.org",1768746137436,1
"2026-01-17T20:46:34.612423","NEWS","Rep. Julia Letlow Discloses Over 200 Stock Trades After Deadline As Ban Debate Grows In Congress (Zach Everson/Forbes)","Zach Everson / Forbes:\nRep. Julia Letlow Discloses Over 200 Stock Trades After Deadline As Ban Debate Grows In Congress\u{a0} —\u{a0} Topline\u{a0} —\u{a0} Rep. Julia Letlow, R-La., on Tuesday disclosed over 210 stock and bond trades that she did not report within the STOCK Act'…","Memeorandum.com",1768746137436,1
"2026-01-18T19:40:33.535277","NEWS","Five keys for Miami to pull off shocking upset over Indiana, win sixth national title in program history","If Miami is going to win it all, these five things need to happen for the Hurricanes to stun top-ranked and undefeated Indiana","CBS Sports",1768746137436,1
"2026-01-18T00:30:53.924662","NEWS","Cranky Weekly Review presented by Oakland San Francisco Bay Airport: Allegiant Shifts Focus from Sunseeker to Sun Country, Delta’s 2025 Was Cash Friendly","Two Leisure Airlines Walk Into a Merger Remember mad libs? This is the airline merger version of that, as Allegiant and Sun Country announced Sunday they intend to merge and combine their two airlines into a synergy-filled ULCC orgy that will have the Appleto…","Crankyflier.com",1768746137436,1
"2026-01-17T19:51:21.343371","MSFT","Real-time update for MSFT","MSFT trading at $459.8600, 0.7007% change.","Alpha Vantage",1768746137436,1
"2026-01-18T01:49:51.443794","NEWS","Here's what happened today: Friday","The most important Irish and international stories you need to know today","TheJournal.ie",1768746137436,1
"2026-01-18T18:57:54.630910","NEWS","Dan Ives Calls It 1996, Not 1999 — 3 AI Stocks Wall Street Still Isn't Pricing In","Dan Ives is pushing back on the market's biggest AI anxiety. As tech earnings kick off, the Wedbush analyst says this isn't a 1999-style excess cycle — it's ...","Yahoo Entertainment",1768746137436,1
"2026-01-18T08:24:01.784582","NEWS","The unknown coach who could now guide Shedeur Sanders at the Browns","As the Cleveland Browns continue reshaping their future after moving on from Kevin Stefanski, a new name has quietly entered the conversation with potential ripple effects for Shed","Marca",1768746137436,1
"2026-01-17T17:23:34.792050","MSFT","Real-time update for MSFT","MSFT trading at $459.8600, 0.7007% change.","Alpha Vantage",1768746137436,1
"2026-01-18T00:22:58.206962","NEWS","President Trump Unveils The Great Healthcare Plan to Lower Costs and Deliver Money Directly to the People","President Donald J. Trump’s Great Healthcare Plan is a broad healthcare initiative that will slash prescription drug prices, reduce insurance premiums, hold big insurance companies accountable, and maximize price transparency in the American healthcare system…","Freerepublic.com",1768746137436,1
"2026-01-18T18:14:19.109528","GOOGL","Real-time update for GOOGL","GOOGL trading at $330.0000, -0.8354% change.","Alpha Vantage",1768746137436,1
"2026-01-18T06:23:28.772866","AAPL","Real-time update for AAPL","AAPL trading at $255.5300, -1.0379% change.","Alpha Vantage",1768746137436,1
"2026-01-17T18:43:29.700127","NEWS","Belarus establishes rules for ‘crypto banks’: check out the details","President Alexander Lukashenko signed Decree No. 19 to set operating rules and market entry conditions. Cryptobanks must become Hi-Tech Park residents and be registered in a central bank-run cryptobank register. The model introduces dual oversight through fin…","Coinjournal.net",1768746137436,1
"2026-01-18T15:02:15.418014","NEWS","HDFC Bank Q3 Results: PAT jumps 11% YoY to Rs 18,654 crore, beats estimates","HDFC Bank Q3 Results: India's largest private lender HDFC Bank on Saturday reported an 11% jump in its December quarter standalone net profit at Rs 18,654 crore compared to Rs 16,735 crore reported in the year ago period. It was above Street's estimates of Rs…","The Times of India",1768746137436,1
"2026-01-18T03:51:22.954036","NEWS","Western Uranium & Vanadium Announces Securities Transactions","Toronto, Ontario and Nucla, Colorado, Jan. 16, 2026 (GLOBE NEWSWIRE) -- \u{a0}Western Uranium & Vanadium Corp. (CSE: WUC) (OTCQX: WSTRF) (“Western” or the “Company”) is pleased to provide the following updates.","GlobeNewswire",1768746137436,1
"2026-01-18T00:12:31.916598","NEWS","Don’t choose between prebiotics and probiotics — get both with Seed (on sale)","Stop making sacrifices with your gut health.","New York Post",1768746137436,1
"2026-01-17T19:37:42.498318","AAPL","Real-time update for AAPL","AAPL trading at $255.5300, -1.0379% change.","Alpha Vantage",1768746137436,1
"2026-01-18T06:30:38.884105","NEWS","Which Japanese beef bowl chain’s near-identical demon grater onioroshi ponzu gyudon is the best?","We go looking to see if there’s a devil in the details at Japan’s big-three beef bowl chains. Long ago, back when Yoshinoya was the undisputed king of the gyudon (beef bowl) world, gyudon was a very simple thing, just a bowl of white rice topped with simmered…","SoraNews24",1768746137436,1
"2026-01-18T16:04:57.530034","NEWS","Last-minute lawsuit aims to block Micron chip fabs on environmental grounds - Syracuse.com","Last-minute lawsuit aims to block Micron chip fabs on environmental groundsSyracuse.com Micron breaks ground for microchip plants in ClayWSYR Micron Stock Is Soaring -- Breaks Ground on $100 Billion Semiconductor FacilityYahoo Finance Micron breaks ground on …","Slashdot.org",1768746137436,1
"2026-01-17T19:45:31.528880","AMZN","Real-time update for AMZN","AMZN trading at $239.1200, 0.3947% change.","Alpha Vantage",1768746137436,1
"2026-01-18T02:56:43.170107","NEWS","DTCC 'Not Building Walled Gardens' for Tokenization, Says Digital Assets Head","The financial giant says it's open to interoperability","Decrypt",1768746137436,1
"2026-01-17T19:32:31.297833","NEWS","AI lifts Alphabet to $4T valuation, but competition remains fierce","Google parent company Alphabet hit the $4 trillion mark this week, second only to Nvidia in market capitalization, and no wonder. It kept showing off its newfound AI prowess, as Apple will use Gemini in the background for Siri, and Google released a new perso…","SiliconANGLE News",1768746137436,1
"2026-01-17T19:45:47.286595","NEWS","FRMI SHAREHOLDER NOTICE: Hagens Berman Notifies Fermi Inc. (FRMI) Investors of March 6 Deadline in Project Matador Securities Class Action","SAN FRANCISCO, Jan. 16, 2026 (GLOBE NEWSWIRE) -- \u{a0}National shareholder rights firm Hagens Berman is notifying investors in Fermi Inc. (NASDAQ: FRMI) of the upcoming March 6, 2026, lead plaintiff deadline in a pending securities class action. Hagens Berman is …","GlobeNewswire",1768746137436,1
"2026-01-18T03:51:22.945561","NEWS","An OpenAI researcher turned venture capitalist says investors are 3 to 5 years behind the latest AI studies","Jenny Xiao, who founded Leonis Capital in 2021, said AI needs more investors who understand frontier AI technology.","Business Insider",1768746137436,1
"2026-01-18T18:27:34.788443","NEWS","ROSEN, A LEADING INVESTOR RIGHTS LAW FIRM, Encourages Vistagen Therapeutics, Inc. Investors to Secure Counsel Before Important Deadline in Securities Class Action - VTGN","NEW YORK, Jan. 17, 2026 (GLOBE NEWSWIRE) -- WHY: Rosen Law Firm, a global investor rights law firm, announces a class action lawsuit on behalf of purchasers of common stock of Vistagen Therapeutics, Inc. (NASDAQ: VTGN) between April 1, 2024 and December 16, 2…","GlobeNewswire",1768746137436,1
"2026-01-18T17:23:04.659459","NEWS","Spotify Lifts Monthly Premium Fee to $12.99","Spotify Technology S.A. (NYSE:SPOT) is among the stocks with the best earnings growth for the next 5 years. On January 15, Spotify Technology S.A. (NYSE:SPOT...","Yahoo Entertainment",1768746137436,1
"2026-01-18T00:30:53.924515","NEWS","EcoFlow winter sale drops DELTA Pro 3 power station to new $1,899 low, Buzz Cerana 2 e-bike hits new $800 low, more","We’re closing out this week’s Green Deals headlined by EcoFlow’s newly launched Disaster Winter Storm Sale, which is seeing some continued discounts of up to 65% off, alongside bonus 5% savings, a free gift, another shot at spinning the reward wheel, and even…","Electrek",1768746137436,1
"2026-01-18T18:14:03.067813","AAPL","Real-time update for AAPL","AAPL trading at $255.5300, -1.0379% change.","Alpha Vantage",1768746137436,1
"2026-01-18T06:55:09.238924","NEWS","2025 Crypto Boom Backed By $50 Billion In Treasury Firm Purchases","According to CoinGecko’s annual report, crypto treasury companies were among the year’s biggest buyers even as prices fell. Their balance sheets grew sharply, and their actions left a clear mark on supply and markets. The numbers tell a story of heavy buying,…","newsBTC",1768746137436,1
"2026-01-17T19:04:41.696267","NEWS","EdgeMode Issues Statement Addressing Inaccurate Third-Party Research Report","EdgeMode Issues Statement Addressing Inaccurate Third-Party Research Report...","GlobeNewswire",1768746137436,1
